,use_of_ip,abnormal_url,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,fd_length,tld_length,count-digits,count-letters
20543,0,1,1,0,0,4,0,0,0,1,0,0,4,0,91,15,0,4,3,9,68
20544,0,1,2,0,0,2,0,0,0,1,0,0,12,0,94,13,0,16,2,6,69
20545,0,1,2,0,0,2,0,0,0,1,2,1,7,4,109,10,0,7,2,13,72
20546,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,19,54
20547,0,1,1,0,0,6,0,0,0,1,0,0,6,0,91,11,0,2,3,0,75
20548,0,1,1,0,0,4,0,0,0,1,0,0,4,0,97,14,1,4,3,7,76
20549,0,1,1,0,0,4,0,0,0,1,0,0,10,0,86,6,0,7,3,4,64
20550,0,1,1,0,0,5,0,0,0,1,0,0,3,0,84,10,0,5,3,29,43
20551,0,1,1,0,0,5,0,0,0,1,0,0,7,0,107,10,0,5,3,30,61
20552,0,1,2,0,0,1,0,0,1,2,47,1,1,1,230,11,0,4,3,60,108
20553,0,1,2,0,0,1,0,0,1,2,6,1,3,2,173,11,0,5,3,6,136
20554,0,1,1,0,0,4,0,0,0,1,0,0,3,0,95,14,0,4,3,7,75
20555,0,1,1,0,0,3,0,0,0,1,0,0,12,0,102,7,0,8,3,6,77
20556,0,1,1,0,0,4,0,0,0,1,0,0,12,0,103,12,0,65,3,22,61
20557,0,1,2,0,0,3,0,0,0,1,0,0,4,0,94,15,0,16,2,16,62
20558,0,1,1,0,0,3,0,0,0,1,0,0,7,0,88,17,0,9,3,8,66
20559,0,1,1,0,0,4,0,0,0,1,68,0,5,0,240,9,0,5,3,72,87
20560,0,1,1,0,0,2,0,0,0,1,0,0,7,0,88,14,0,4,3,1,74
20561,0,1,2,0,0,3,0,0,1,1,0,0,8,0,127,11,0,5,3,6,105
20562,0,1,1,0,0,3,0,0,0,1,0,0,16,0,123,17,0,9,3,8,92
20563,0,1,1,0,0,4,0,0,0,1,54,0,2,0,207,7,0,4,3,70,73
20564,0,1,1,0,0,6,0,0,0,1,0,0,16,0,140,14,0,4,3,10,104
20565,0,1,2,0,0,2,0,0,0,1,0,1,0,9,107,10,0,4,3,5,77
20566,0,1,1,0,0,5,0,1,0,1,0,0,13,0,120,10,0,10,3,7,91
20567,0,1,1,0,0,3,0,0,0,1,90,0,0,0,326,8,0,5,2,107,112
20568,0,1,2,0,0,1,0,0,0,1,0,1,0,12,183,17,0,11,3,9,140
20569,0,1,2,0,0,3,0,0,0,1,0,1,0,1,97,12,0,6,3,8,73
20570,0,1,2,0,0,2,0,0,0,1,21,1,0,4,136,13,0,3,3,24,73
20571,0,1,3,0,0,2,0,0,0,1,0,0,12,0,83,15,0,7,6,12,51
20572,0,1,3,0,0,2,0,0,0,1,0,1,1,5,126,15,0,8,6,26,77
20573,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,22,51
20574,0,1,1,0,0,4,0,0,0,1,26,0,2,0,113,9,0,5,3,34,43
20575,0,1,2,0,0,1,0,1,1,2,0,1,1,3,98,13,0,6,3,1,78
20576,0,1,1,0,0,2,0,0,0,1,0,1,0,2,84,15,0,9,3,0,72
20577,0,1,1,0,0,5,0,0,0,1,0,0,16,0,118,14,0,4,3,8,85
20578,0,1,1,0,0,5,0,0,0,1,0,0,7,0,99,17,0,7,3,0,83
20579,0,1,1,0,0,1,0,0,0,1,0,0,9,0,90,15,0,67,3,5,70
20580,0,1,2,0,0,4,0,0,0,1,0,1,20,1,160,11,0,7,3,5,123
20581,0,1,1,0,0,4,0,0,0,1,0,0,9,0,92,10,0,55,3,10,65
20582,0,1,1,0,0,4,0,0,0,1,0,0,9,0,83,6,0,7,3,4,62
20583,0,1,1,0,0,4,0,0,0,1,0,0,11,0,97,8,0,4,3,6,72
20584,0,1,1,0,0,3,0,0,0,1,0,0,15,0,116,10,0,7,3,8,86
20585,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
20586,0,1,3,0,0,2,0,0,0,1,0,0,15,0,110,13,0,16,6,7,80
20587,0,1,1,0,0,2,0,0,0,1,0,0,16,0,106,8,0,5,3,0,84
20588,0,1,2,0,0,1,0,0,0,1,0,1,2,4,94,14,0,9,3,1,76
20589,0,1,1,0,0,4,0,0,0,1,0,0,15,0,133,6,0,7,3,6,104
20590,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
20591,0,1,1,0,0,1,0,0,0,1,0,0,7,0,83,15,0,60,3,5,65
20592,0,1,1,0,0,5,0,1,0,1,0,0,8,0,83,10,0,4,3,8,58
20593,0,1,2,0,0,3,0,1,0,1,2,1,2,3,104,9,0,12,5,2,80
20594,0,1,2,0,0,3,0,0,0,1,3,1,0,6,95,11,0,10,3,14,58
20595,0,1,1,0,0,4,0,0,0,1,58,0,8,0,213,9,0,5,3,68,71
20596,0,1,2,0,0,3,0,0,0,1,0,1,0,2,85,9,0,6,2,0,69
20597,0,1,2,0,0,1,0,0,0,1,0,0,11,0,95,12,1,75,2,0,78
20598,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
20599,0,1,2,0,0,3,0,0,0,1,0,0,10,0,95,15,0,7,6,0,77
20600,0,1,4,0,0,3,0,0,0,2,0,1,1,3,105,16,0,7,3,2,80
20601,0,1,2,0,0,1,0,0,0,2,62,1,1,1,271,11,0,4,3,69,126
20602,0,1,1,0,0,4,0,0,0,1,0,0,6,0,88,6,0,7,3,4,70
20603,0,1,1,0,0,3,0,0,0,1,0,0,15,0,117,8,0,13,3,0,95
20604,0,1,2,0,0,1,0,0,0,1,0,0,12,0,88,15,0,65,3,3,67
20605,0,1,1,0,0,3,0,0,0,1,0,0,12,0,95,6,0,6,3,6,70
20606,0,1,1,0,0,3,0,0,0,1,54,0,4,0,204,9,0,17,3,64,74
20607,0,1,4,0,0,3,0,0,0,1,5,0,0,0,116,15,0,7,2,22,75
20608,0,1,2,0,0,5,0,0,0,1,0,1,0,4,119,8,0,1,2,16,79
20609,0,1,1,0,1,2,0,0,1,1,0,1,5,1,106,10,0,12,3,7,84
20610,0,1,1,0,0,2,0,0,0,1,0,0,8,0,92,10,0,5,3,6,72
20611,0,1,2,0,0,2,0,0,0,1,0,1,0,5,129,13,1,13,3,27,83
20612,0,1,1,0,0,5,0,1,0,1,0,0,23,0,163,14,0,5,3,15,116
20613,0,1,2,0,0,5,0,0,0,1,20,0,2,0,115,15,0,4,3,28,55
20614,0,1,2,0,0,2,0,0,0,1,0,0,11,0,89,9,0,6,2,23,48
20615,0,1,1,0,0,6,0,0,0,1,0,0,8,0,103,14,0,5,3,8,77
20616,0,1,3,0,0,1,0,0,0,1,2,1,6,1,115,17,1,10,3,11,87
20617,0,1,2,0,0,7,0,1,0,1,0,0,4,0,95,9,0,2,5,1,78
20618,0,1,4,0,0,10,0,0,0,2,1,0,5,0,104,10,0,5,3,4,76
20619,0,1,1,0,0,7,0,0,0,1,0,0,2,0,96,11,1,12,2,0,81
20620,0,1,1,0,0,4,0,0,0,1,18,0,2,0,86,6,0,2,2,17,41
20621,0,1,1,0,0,6,0,0,0,1,0,0,6,0,93,14,0,5,3,8,69
20622,0,1,2,0,0,5,0,0,0,1,0,0,5,0,84,6,0,2,2,1,68
20623,0,1,1,0,0,4,0,0,0,1,52,0,8,0,195,9,0,5,3,57,70
20624,0,1,2,0,0,2,0,1,0,1,0,0,12,0,106,12,0,6,3,0,87
20625,0,1,2,0,0,5,0,0,0,1,0,0,1,0,68,18,0,8,2,1,56
20626,0,1,2,0,0,7,0,0,0,1,0,0,3,0,97,10,0,7,2,9,71
20627,0,1,1,0,0,4,0,0,0,1,32,0,1,0,129,9,0,5,3,41,47
20628,0,1,3,0,0,3,0,0,0,1,0,0,6,0,96,15,0,7,6,7,74
20629,0,1,1,0,0,3,0,0,0,1,0,0,8,0,113,6,0,8,2,12,86
20630,0,1,1,0,0,3,0,0,0,1,0,0,12,0,91,10,0,66,3,10,62
20631,0,0,2,0,0,2,0,0,0,0,0,0,1,0,39,0,0,8,-1,0,34
20632,0,1,1,0,0,5,0,0,0,1,0,1,9,1,109,11,0,4,3,8,80
20633,0,1,2,0,0,1,0,0,0,1,0,0,15,0,101,17,0,76,3,3,77
20634,0,1,3,0,0,3,0,0,0,1,5,1,0,1,87,9,0,3,3,7,62
20635,0,1,1,0,0,5,0,0,0,1,0,0,11,0,85,14,0,4,3,8,57
20636,0,1,2,0,0,1,0,0,0,1,0,0,11,0,110,10,0,92,2,17,76
20637,0,1,1,0,0,4,0,0,0,1,0,0,9,0,114,6,0,8,2,8,89
20638,0,1,2,0,0,1,0,0,1,2,50,1,1,1,238,11,0,4,3,65,109
20639,0,1,1,0,0,2,0,0,0,1,0,1,2,3,95,13,0,2,3,0,78
20640,0,1,2,0,0,5,0,0,0,1,0,0,0,0,66,18,0,8,2,1,55
20641,0,0,2,0,0,2,0,0,0,0,0,0,0,0,52,0,0,14,-1,0,48
20642,0,1,3,0,0,3,0,0,0,1,0,0,8,0,100,15,0,5,6,7,76
20643,0,1,1,0,0,4,0,1,0,1,0,0,9,0,89,10,0,6,3,5,67
20644,0,1,1,0,0,5,0,0,0,1,0,0,8,0,87,11,0,4,3,8,62
20645,0,1,2,0,0,5,0,1,0,1,0,0,0,0,67,16,0,6,3,3,52
20646,0,1,1,0,0,4,0,0,0,1,36,0,1,0,146,7,0,4,3,47,54
20647,0,1,2,0,0,3,0,1,0,1,2,1,2,3,102,9,0,10,5,2,78
20648,0,1,1,0,0,9,0,0,0,1,0,0,3,0,84,9,0,6,3,14,53
20649,0,1,2,0,0,7,0,0,0,1,0,0,6,0,95,14,0,4,3,8,69
20650,0,1,1,0,0,3,0,0,0,1,0,1,11,1,133,13,0,9,3,6,107
20651,0,1,3,0,0,2,0,0,0,2,2,1,0,1,96,9,0,8,2,19,53
20652,0,1,1,0,0,5,0,0,0,1,0,0,13,0,115,14,0,4,3,13,80
20653,0,1,1,0,0,4,0,0,0,1,0,0,13,0,104,17,0,7,3,1,82
20654,0,1,3,0,0,7,0,0,0,1,0,0,5,0,99,14,0,10,3,9,72
20655,0,1,1,0,0,3,0,0,0,1,0,0,12,0,104,7,0,8,3,6,79
20656,0,1,1,0,0,5,0,1,0,1,0,0,19,0,128,14,0,5,3,15,85
20657,0,1,2,0,0,1,0,0,0,1,0,0,12,0,89,15,0,66,3,3,68
20658,0,1,1,0,0,3,0,0,0,1,15,0,1,0,84,13,0,8,3,22,39
20659,0,1,1,0,0,2,0,0,0,1,42,0,0,0,148,9,0,4,2,45,55
20660,0,1,1,0,0,3,0,0,0,1,0,0,7,0,87,14,0,8,3,0,73
20661,0,1,1,0,0,4,0,0,0,1,42,0,2,0,166,7,0,4,3,57,57
20662,0,1,1,0,0,5,0,0,0,1,0,0,8,0,87,6,0,4,2,9,61
20663,0,1,1,0,0,3,0,0,0,1,0,0,12,0,94,8,0,13,3,2,73
20664,0,1,1,0,0,2,0,0,0,1,21,1,0,0,96,11,0,6,2,19,48
20665,0,1,2,0,0,4,0,0,0,1,0,0,1,0,92,10,0,7,2,8,72
20666,0,1,2,0,0,4,0,0,0,1,0,0,1,0,95,10,0,5,2,5,73
20667,0,1,2,0,0,6,0,0,0,1,0,0,1,0,99,9,0,8,2,0,83
20668,0,1,1,0,0,1,0,0,0,1,18,1,8,1,164,21,0,120,3,18,113
20669,0,1,1,0,1,2,0,0,1,1,0,1,9,1,96,10,0,8,3,10,68
20670,0,1,1,0,0,5,0,0,0,1,0,0,4,0,89,10,0,5,3,29,47
20671,0,1,2,0,0,3,0,1,0,1,2,1,1,3,99,9,0,7,5,2,76
20672,0,1,2,0,0,6,0,0,0,1,0,0,11,0,132,14,0,2,3,10,100
20673,0,1,1,0,0,3,0,0,0,1,0,0,7,0,96,13,0,5,2,7,75
20674,0,1,1,0,0,4,0,0,0,1,0,0,8,0,90,6,0,7,3,4,70
20675,0,1,1,0,0,3,0,0,0,1,0,0,9,0,105,8,0,13,3,0,89
20676,0,1,1,0,0,2,0,0,0,1,0,0,11,0,113,10,0,5,3,8,88
20677,0,1,1,0,0,5,0,0,0,1,0,1,13,1,129,15,0,11,3,9,96
20678,0,1,1,0,0,6,0,0,0,1,0,0,15,0,162,6,0,8,2,8,129
20679,0,1,1,0,0,5,0,0,0,1,0,0,5,0,101,10,1,15,3,0,87
20680,0,1,2,0,0,3,0,0,0,1,2,0,1,0,91,15,0,16,2,16,60
20681,0,1,2,0,0,6,0,0,0,1,0,0,7,0,94,11,0,12,3,9,66
20682,0,1,1,0,0,4,0,0,0,1,98,0,10,0,341,9,0,4,3,117,107
20683,0,1,1,0,0,3,0,0,0,1,18,0,0,0,83,16,0,3,3,25,33
20684,0,1,1,0,0,3,0,0,0,1,0,0,9,0,104,17,0,9,3,7,81
20685,0,1,2,0,0,6,0,0,0,1,0,0,6,0,83,14,0,4,3,8,58
20686,0,1,2,0,0,4,0,0,0,1,0,0,4,0,95,15,0,12,6,0,82
20687,0,1,2,0,0,3,0,0,0,1,0,1,5,3,139,13,1,17,3,0,117
20688,0,1,1,0,0,5,0,0,0,1,66,0,0,0,234,16,0,4,3,95,64
20689,0,1,2,0,0,1,0,0,1,2,5,1,8,2,178,11,0,5,3,5,139
20690,0,1,1,0,0,2,0,0,0,1,0,0,10,0,83,12,0,3,3,0,67
20691,0,1,1,0,0,2,0,0,1,1,0,1,10,1,106,10,0,11,3,4,84
20692,0,1,3,0,0,3,0,0,0,1,0,0,1,0,129,10,0,17,2,18,100
20693,0,1,2,0,0,4,0,0,0,1,0,1,11,1,131,11,0,7,3,5,103
20694,0,1,2,1,0,4,0,0,0,1,21,0,1,0,107,14,0,4,3,21,55
20695,0,1,2,0,0,2,0,0,0,1,0,0,11,0,92,9,0,7,2,19,55
20696,0,1,2,0,0,1,0,0,0,1,0,0,9,0,100,10,0,82,2,31,54
20697,0,1,11,0,0,2,0,0,0,1,0,1,0,1,140,12,0,7,3,33,87
20698,0,1,1,0,0,2,0,0,0,1,24,0,0,0,94,9,0,4,2,33,31
20699,0,1,2,0,0,6,0,0,0,1,0,0,5,0,95,6,0,2,2,1,78
20700,0,1,1,0,0,1,0,0,1,1,0,1,5,1,84,14,0,44,3,15,57
20701,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,23,50
20702,0,1,1,0,0,4,0,0,0,1,64,0,7,0,232,10,0,6,2,33,120
20703,0,1,1,0,0,5,0,0,0,1,0,0,9,0,108,17,0,7,3,1,89
20704,0,1,2,0,0,2,0,0,0,1,0,0,14,0,109,9,0,4,2,21,67
20705,0,1,1,0,0,3,0,0,0,1,58,0,0,0,223,8,0,6,2,73,78
20706,0,1,2,0,0,1,0,0,0,1,0,0,13,0,91,17,0,66,3,0,72
20707,0,1,2,0,0,3,0,0,0,1,2,1,2,2,152,15,0,9,3,4,123
20708,0,1,1,0,0,4,0,0,0,1,39,0,1,0,157,13,0,8,3,37,72
20709,0,1,2,0,0,1,0,0,0,2,68,1,1,1,289,11,0,4,3,95,112
20710,0,1,1,0,0,3,0,0,0,1,0,1,2,2,119,15,0,9,3,0,102
20711,0,1,1,0,0,1,0,0,0,1,0,1,11,1,109,21,0,73,3,2,89
20712,0,1,4,1,0,2,0,0,0,2,2,3,1,5,109,9,0,8,2,22,57
20713,0,1,1,0,0,3,0,0,0,1,0,0,9,0,95,9,0,19,3,7,72
20714,0,1,2,0,0,3,0,0,0,1,0,0,14,0,98,13,0,7,2,6,70
20715,0,1,1,0,0,5,0,0,0,1,0,0,10,0,98,12,0,4,3,8,71
20716,0,1,1,0,0,4,0,0,0,1,0,0,8,0,96,6,0,7,3,4,76
20717,0,1,1,0,0,3,0,0,0,1,0,0,13,0,116,8,0,13,3,2,94
20718,0,1,11,0,0,2,0,0,0,1,0,1,0,1,152,12,0,7,3,35,97
20719,0,1,4,0,0,1,0,0,0,1,13,1,4,1,182,17,1,10,3,39,116
20720,0,1,6,0,0,5,0,0,0,1,0,0,0,0,121,21,0,3,3,45,51
20721,0,1,1,0,0,4,0,0,0,1,0,0,4,0,98,14,0,4,3,8,76
20722,0,1,1,0,0,5,0,0,0,1,0,0,11,0,109,17,0,4,3,10,79
20723,0,1,1,0,0,2,0,0,0,1,0,1,0,3,105,11,0,11,2,12,77
20724,0,1,2,0,0,2,0,0,0,1,0,0,13,0,98,9,0,7,2,20,58
20725,0,1,2,0,0,8,0,0,0,1,0,0,7,0,101,11,0,3,3,16,64
20726,0,1,1,0,0,6,0,0,0,1,0,0,4,0,89,10,0,7,3,4,69
20727,0,1,2,0,0,3,0,0,0,1,0,1,6,1,108,13,1,16,3,17,75
20728,0,1,1,0,0,4,0,0,0,1,0,0,7,0,95,6,0,7,3,8,72
20729,0,1,1,0,0,4,0,1,0,1,0,0,11,0,102,10,0,6,3,6,77
20730,0,1,2,0,0,4,0,0,0,1,0,0,4,0,89,14,0,13,6,0,76
20731,0,1,2,0,0,1,0,0,0,1,0,0,13,0,85,17,0,60,3,0,66
20732,0,1,2,0,0,2,0,0,0,1,0,0,8,0,85,16,0,47,3,0,70
20733,0,1,1,0,0,3,0,1,0,1,0,0,10,0,116,15,0,9,3,6,93
20734,0,1,2,0,0,2,0,0,0,1,0,1,0,9,110,10,0,4,3,4,81
20735,0,1,1,0,0,4,0,0,0,1,0,0,5,0,104,15,0,4,3,8,81
20736,0,1,2,0,0,2,0,0,0,1,0,0,6,0,97,17,0,8,3,8,76
20737,0,1,2,0,0,3,0,0,0,1,0,0,6,0,93,15,0,9,6,0,79
20738,0,1,2,0,0,5,0,0,0,1,0,0,6,0,86,10,0,5,3,7,63
20739,0,1,3,0,0,7,0,0,0,1,0,0,9,0,139,14,0,7,3,8,109
20740,0,1,1,0,0,3,0,0,0,1,18,0,1,0,93,13,0,8,3,22,45
20741,0,1,2,0,0,7,0,1,0,1,0,0,4,0,103,9,0,2,5,1,86
20742,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,22,51
20743,0,1,1,0,0,4,0,0,0,1,0,0,9,0,87,6,0,7,3,4,66
20744,0,1,1,0,0,4,0,0,0,1,4,1,0,1,87,10,0,7,2,7,63
20745,0,1,1,0,0,3,0,0,0,1,0,0,15,0,104,13,0,4,3,5,77
20746,0,1,2,0,0,6,0,0,0,1,0,0,7,0,91,14,0,2,3,8,65
20747,0,1,5,1,0,4,0,0,0,1,0,1,1,1,72,23,0,11,3,3,54
20748,0,1,1,0,0,4,0,0,0,1,64,0,6,0,229,9,0,5,3,74,77
20749,0,1,2,0,0,5,0,0,0,1,0,0,3,0,95,13,1,16,3,0,82
20750,0,1,2,0,0,3,0,0,0,1,0,0,17,0,122,13,0,7,2,6,91
20751,0,1,6,0,0,7,0,0,0,1,0,0,2,0,124,14,0,6,3,30,75
20752,0,1,1,0,0,3,0,0,0,1,0,0,10,0,91,10,1,65,3,10,64
20753,0,1,1,0,0,3,0,0,0,1,0,1,9,1,105,13,0,9,3,7,80
20754,1,1,16,0,0,2,0,0,0,1,0,1,0,1,168,12,0,7,3,28,115
20755,0,1,1,0,0,5,0,1,0,1,0,0,10,0,96,13,0,4,3,6,71
20756,0,1,1,0,0,5,0,0,0,1,0,0,8,0,89,17,0,7,3,0,72
20757,0,1,3,1,0,1,0,0,0,2,0,1,3,1,79,11,0,5,3,1,61
20758,0,1,1,0,0,1,0,0,0,1,0,0,7,0,84,20,0,56,3,8,64
20759,0,1,2,0,0,2,0,0,0,1,0,0,5,0,83,17,0,8,3,8,63
20760,0,1,8,0,0,2,0,0,0,1,0,1,0,1,116,12,0,7,3,23,76
20761,0,1,2,0,0,1,0,0,0,1,0,1,0,5,75,10,0,12,3,12,47
20762,0,1,2,0,0,1,0,0,1,2,65,1,1,1,281,11,0,4,3,89,113
20763,0,1,2,0,0,1,0,0,0,1,0,0,15,0,92,11,0,73,2,6,65
20764,0,1,1,0,0,4,0,0,0,1,0,0,8,0,106,14,0,65,3,10,80
20765,0,1,1,0,0,5,0,0,0,1,0,0,8,0,87,17,0,7,3,0,70
20766,0,1,2,0,0,1,0,0,0,2,47,1,1,1,227,11,0,4,3,62,103
20767,0,1,1,0,0,5,0,0,1,1,0,0,8,0,98,11,0,7,3,6,75
20768,0,1,3,0,0,3,0,0,0,1,0,0,0,0,67,18,0,4,2,31,27
20769,0,1,1,0,0,4,0,0,0,1,18,0,3,0,84,6,0,2,2,16,39
20770,0,1,1,0,0,5,0,0,0,1,0,0,6,0,87,11,0,4,3,8,64
20771,0,1,8,0,0,2,0,0,0,1,0,1,0,1,135,12,0,7,3,41,77
20772,0,1,1,0,0,7,0,0,0,1,0,0,8,0,128,6,0,2,2,1,108
20773,0,1,3,1,0,1,0,0,0,2,0,1,2,1,77,11,0,5,3,0,61
20774,0,1,10,0,0,2,0,0,0,1,0,1,0,1,135,12,0,7,3,37,79
20775,0,1,1,0,0,5,0,0,0,1,0,0,6,0,84,6,0,8,2,10,59
20776,0,1,2,0,0,6,0,0,0,1,0,0,15,0,144,14,0,7,3,10,108
20777,0,1,1,0,0,2,0,0,0,1,16,0,0,0,66,9,0,48,4,21,23
20778,0,1,1,0,0,6,0,0,0,1,72,0,5,0,277,13,0,4,3,80,110
20779,0,1,1,0,0,3,0,0,0,1,0,0,11,0,87,6,0,6,3,6,63
20780,0,1,1,0,0,3,0,0,0,1,18,0,2,0,83,6,0,11,2,16,40
20781,0,1,1,0,0,5,0,0,0,1,0,0,9,0,87,11,0,4,3,8,61
20782,0,1,1,0,0,3,0,0,0,1,0,0,16,0,119,8,0,13,3,2,94
20783,0,1,1,0,0,4,0,0,0,1,72,0,8,0,258,9,0,5,3,80,90
20784,0,1,1,0,0,3,0,0,0,1,0,0,8,0,83,17,0,4,3,0,68
20785,0,1,20,0,0,2,0,0,0,1,0,1,0,1,179,12,0,7,3,37,113
20786,0,1,1,0,0,3,0,0,0,1,0,0,13,0,111,13,0,9,3,11,80
20787,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,24,30
20788,0,1,1,0,0,5,0,0,0,1,0,0,9,0,100,17,1,7,3,0,82
20789,0,1,2,0,0,3,0,0,0,1,0,0,0,0,144,13,0,9,6,6,115
20790,0,1,10,0,0,2,0,0,0,1,0,1,0,1,130,12,0,7,3,35,76
20791,0,1,2,0,0,5,0,0,0,1,20,0,2,0,115,15,0,4,3,29,54
20792,0,1,2,0,0,2,0,0,0,1,0,0,16,0,111,9,0,18,2,19,69
20793,0,1,3,1,0,4,0,0,0,1,0,1,0,3,83,14,0,3,3,6,61
20794,0,1,2,0,0,14,0,0,0,1,0,0,0,0,87,13,0,5,6,5,63
20795,0,1,1,0,0,3,0,0,0,1,25,0,0,0,100,9,0,3,2,24,44
20796,0,1,1,0,0,3,0,0,0,1,0,0,7,0,65,12,0,4,3,3,48
20797,0,1,2,0,0,4,0,0,0,1,0,0,6,0,93,10,0,2,3,7,71
20798,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,19,54
20799,0,1,10,0,0,2,0,0,0,1,0,1,0,1,146,12,0,7,3,23,104
20800,0,1,1,0,0,5,0,0,0,1,0,0,8,0,87,17,0,4,3,12,58
20801,0,1,1,0,0,5,0,0,0,1,0,0,12,0,108,12,0,9,3,10,77
20802,0,1,1,0,0,2,0,0,0,1,0,0,0,0,111,9,0,5,2,11,82
20803,0,1,1,0,0,1,0,0,0,1,0,0,11,0,83,12,0,63,3,10,57
20804,0,1,2,0,0,2,0,0,0,1,0,0,14,0,98,13,0,7,2,6,71
20805,0,1,1,0,0,10,0,0,0,1,0,0,0,0,87,15,0,4,3,20,53
20806,0,1,1,0,0,2,0,0,0,1,0,0,10,0,95,11,0,65,3,12,66
20807,0,1,1,0,0,5,0,0,0,1,0,0,8,0,101,12,0,7,3,10,74
20808,0,1,1,0,0,6,0,0,0,1,0,0,7,0,98,11,0,2,3,0,81
20809,0,1,1,0,0,4,0,0,0,1,58,0,5,0,212,9,0,5,3,73,68
20810,0,1,3,0,0,6,0,0,0,1,0,0,4,0,106,12,0,4,6,2,88
20811,0,1,2,0,0,1,0,0,0,1,0,0,11,0,86,12,1,66,2,0,69
20812,0,1,2,0,0,3,0,0,0,1,0,1,1,1,83,10,0,12,3,9,62
20813,0,1,2,0,0,6,0,0,0,1,0,0,14,0,141,14,0,7,3,8,108
20814,0,1,5,0,0,2,0,0,0,1,0,1,0,6,135,13,0,7,3,28,84
20815,0,1,1,0,0,2,0,0,0,1,0,0,11,0,114,16,0,4,3,12,84
20816,0,1,2,0,0,6,0,0,0,1,0,0,12,0,123,14,0,4,3,8,92
20817,0,1,1,0,0,2,0,0,0,1,0,0,14,0,121,13,0,7,2,0,101
20818,0,1,1,0,0,3,0,0,0,1,0,0,10,0,107,7,0,8,3,5,85
20819,0,1,1,0,0,5,0,0,0,1,0,0,0,0,89,15,0,33,2,12,62
20820,0,1,2,0,0,3,0,0,0,1,0,0,0,0,139,13,0,10,6,6,113
20821,0,1,1,0,0,7,0,0,0,1,0,0,6,0,87,14,0,4,3,8,62
20822,0,1,2,0,0,7,0,0,0,1,0,0,6,0,96,14,0,4,3,8,70
20823,0,1,1,0,0,5,0,0,0,1,0,0,8,0,84,11,0,4,3,8,59
20824,0,1,11,0,0,2,0,0,0,1,2,1,0,1,154,12,0,7,3,40,92
20825,0,1,1,0,0,5,0,0,0,1,4,1,2,1,97,10,0,7,2,14,63
20826,0,1,1,0,0,3,0,0,0,1,0,0,10,0,98,8,0,13,3,0,81
20827,0,1,1,0,0,4,0,0,0,1,130,0,11,0,434,9,0,4,3,145,140
20828,0,1,1,0,0,3,0,0,0,1,0,0,13,0,110,8,0,13,3,1,89
20829,0,1,1,0,0,6,0,0,0,1,0,0,5,0,87,6,0,8,2,0,72
20830,0,1,3,0,0,4,0,0,0,1,0,1,4,5,185,16,1,8,6,5,150
20831,0,1,1,0,0,3,0,0,0,1,0,0,9,0,90,8,0,13,3,2,72
20832,0,1,2,0,0,1,0,0,0,1,0,0,14,0,88,15,0,65,3,4,64
20833,0,1,1,0,0,1,0,0,1,1,5,1,0,1,96,14,0,0,3,15,64
20834,0,1,1,0,0,3,0,0,0,1,20,0,0,0,85,9,0,3,2,21,37
20835,0,1,1,0,0,1,0,0,0,1,0,1,11,1,117,21,0,73,3,1,98
20836,0,1,1,0,0,4,0,0,0,1,0,0,17,0,138,8,0,4,3,6,107
20837,0,1,1,0,0,3,0,1,0,1,0,0,6,0,85,15,0,9,3,5,67
20838,0,1,2,1,0,2,0,1,0,1,0,1,0,4,94,14,0,2,3,5,74
20839,0,1,2,0,0,2,0,0,0,1,0,0,19,0,113,13,0,25,2,6,81
20840,0,1,1,0,0,3,0,0,0,1,0,0,10,0,95,14,0,66,3,10,68
20841,0,1,2,0,0,5,0,1,0,1,0,0,0,0,67,16,0,6,3,4,52
20842,0,1,1,0,0,3,0,0,0,1,0,0,10,0,115,10,1,7,3,12,86
20843,0,1,1,0,0,2,0,0,0,1,0,1,7,1,96,15,0,45,3,8,71
20844,0,1,1,0,0,3,0,0,0,1,0,0,7,0,104,14,0,4,3,7,83
20845,0,1,1,0,0,5,0,0,0,1,0,0,0,0,84,13,0,2,3,17,57
20846,0,1,1,0,0,5,0,1,0,1,0,1,5,1,110,14,0,5,3,15,78
20847,0,1,1,0,0,4,0,0,0,1,0,0,8,0,107,13,0,4,3,47,44
20848,0,1,1,0,0,4,0,1,0,1,0,0,9,0,96,10,0,6,3,6,73
20849,0,1,2,1,0,3,0,0,1,1,0,0,5,0,86,10,0,10,6,0,73
20850,0,1,1,0,0,4,0,0,0,1,0,0,5,0,87,14,0,5,3,9,65
