,url_length,count-letters,count-,hostname_length,count-www,fd_length,count.,count-digits,count_dir,tld_length
634,306,97,9,9,0,5,1,104,4,3
635,90,72,9,8,0,13,1,2,3,3
636,104,44,0,14,0,4,1,28,5,2
637,124,104,9,15,0,9,2,0,5,6
638,91,76,4,6,0,2,2,1,5,2
639,92,70,13,8,0,1,1,2,3,3
640,102,85,0,10,0,8,4,2,5,2
641,126,100,10,6,0,8,1,8,4,2
642,88,60,5,9,0,4,1,8,3,3
643,103,80,6,14,0,4,1,7,4,3
644,86,39,1,6,0,2,1,18,4,2
645,87,40,1,6,0,2,1,18,4,2
646,86,67,1,10,0,16,2,10,3,2
647,136,83,0,12,0,7,9,35,2,3
648,87,51,0,15,0,4,1,22,10,3
649,95,66,10,12,0,75,2,13,1,3
650,87,54,0,15,0,4,1,19,10,3
651,140,95,19,9,0,6,2,19,2,2
652,110,79,12,12,0,4,1,10,5,3
653,114,94,5,13,0,5,1,0,2,3
654,87,51,0,15,0,4,1,22,10,3
655,90,66,10,8,0,4,1,6,4,3
656,101,57,0,7,0,4,1,15,3,2
657,95,75,6,12,0,6,1,2,1,3
658,123,92,12,14,0,6,2,8,6,3
659,92,64,9,12,0,4,1,10,5,3
660,103,75,15,13,0,13,2,6,2,2
661,113,82,0,10,0,4,2,6,2,3
662,107,88,6,9,0,2,2,1,7,5
663,118,81,8,10,0,7,2,12,2,2
664,167,133,5,11,0,5,2,7,1,3
665,91,51,2,9,0,8,3,19,2,2
666,98,69,12,7,0,8,1,10,3,3
667,95,68,14,6,0,6,1,6,3,3
668,143,92,0,12,0,7,12,30,2,3
669,84,65,8,10,0,6,2,4,2,2
670,84,64,2,11,0,3,2,4,8,3
671,84,60,7,10,0,5,2,7,5,3
672,87,63,9,14,0,65,1,10,1,3
673,216,113,1,11,0,4,2,51,1,3
674,95,55,12,14,0,4,1,19,5,3
675,89,64,8,10,0,4,1,8,5,3
676,102,63,13,11,0,4,1,17,5,3
677,105,73,10,11,0,4,1,10,5,3
678,106,80,10,6,0,7,1,8,4,3
679,158,121,4,11,0,5,2,8,1,3
680,114,84,1,15,0,16,8,14,3,2
681,95,68,13,15,0,11,3,6,2,6
682,91,67,1,13,0,1,2,7,1,3
683,188,61,6,9,0,5,1,63,4,3
684,108,79,0,10,0,4,2,4,2,3
685,123,83,1,15,0,16,2,19,3,2
686,95,74,8,7,0,8,1,6,3,3
687,157,95,0,12,0,7,14,39,2,3
688,115,98,8,17,0,7,1,0,5,3
689,94,68,6,14,0,4,2,8,7,3
690,260,164,9,10,0,7,2,51,3,2
691,90,65,6,10,0,4,1,8,5,3
692,112,87,12,7,0,8,1,6,3,3
693,103,79,11,7,0,8,1,6,3,3
694,113,71,16,9,0,6,2,19,2,2
695,120,82,17,11,0,4,1,9,5,3
696,95,65,1,14,0,4,2,8,1,3
697,149,116,14,14,0,4,2,8,6,3
698,106,42,1,14,0,4,1,30,2,3
699,103,87,10,19,0,4,1,0,2,3
700,86,62,7,10,0,4,1,8,5,3
701,95,46,6,10,0,5,1,32,5,3
702,103,64,13,9,0,7,2,19,2,2
703,96,76,14,8,0,5,1,0,2,3
704,86,50,10,9,0,4,2,19,2,2
705,87,52,0,15,0,4,1,21,10,3
706,102,81,15,17,0,77,2,0,1,3
707,89,65,13,15,0,66,2,5,1,3
708,108,82,12,7,0,8,1,7,3,3
709,83,57,0,15,0,7,2,15,3,2
710,116,56,4,17,0,12,3,42,7,3
711,106,71,12,8,0,7,1,15,4,2
712,91,68,10,18,0,8,1,7,2,3
713,66,58,0,18,0,8,1,0,4,2
714,84,62,7,12,0,9,1,7,4,3
715,103,76,0,12,0,6,2,8,3,3
716,81,51,0,14,1,3,3,17,3,3
717,86,70,9,17,0,4,1,0,3,3
718,91,45,5,10,0,5,1,32,5,3
719,130,110,8,6,0,2,1,1,7,2
720,92,70,13,15,0,69,2,3,1,3
721,88,38,0,9,0,4,1,22,2,2
722,136,106,10,11,0,23,2,8,6,3
723,97,75,4,15,0,4,1,8,4,3
724,92,69,10,10,0,6,1,5,4,3
725,106,84,5,15,0,4,1,7,4,3
726,87,67,4,10,0,2,1,4,6,3
727,136,107,12,11,0,7,2,5,4,3
728,86,64,4,14,0,4,1,8,4,3
729,95,69,15,15,0,3,2,4,2,3
730,115,57,2,15,0,4,2,26,5,3
731,89,63,12,13,0,7,2,7,2,2
732,88,46,4,10,0,5,1,29,5,3
733,147,49,2,7,0,4,1,52,4,3
734,89,60,8,10,0,5,2,11,5,3
735,86,72,4,17,0,7,1,1,5,3
736,85,71,5,17,0,7,1,0,5,3
737,108,84,8,15,0,6,3,7,3,6
738,84,40,2,16,1,4,3,29,5,2
739,156,111,16,21,0,120,1,13,1,3
740,107,78,0,10,0,4,2,4,2,3
741,102,86,7,15,0,12,2,0,4,6
742,97,81,6,11,0,2,1,0,6,3
743,103,48,2,15,0,4,2,27,5,3
744,111,88,10,9,0,2,2,1,7,5
745,120,54,1,15,0,4,2,33,5,3
746,103,76,0,11,0,4,2,7,1,3
747,87,67,7,7,0,8,1,6,3,3
748,84,57,8,12,0,64,2,13,1,3
749,105,79,0,12,0,6,2,8,3,3
750,86,61,12,13,0,17,2,6,2,2
751,159,127,14,6,0,8,1,8,6,2
752,135,104,12,10,0,16,1,7,2,3
753,87,52,0,15,0,4,1,21,10,3
754,129,103,14,6,0,7,1,4,4,3
755,106,89,9,21,0,70,1,1,1,3
756,101,76,12,7,0,8,1,6,3,3
757,103,81,1,18,1,8,5,8,4,3
758,104,55,0,11,0,6,1,19,2,2
759,93,65,13,13,0,7,2,8,2,2
760,97,71,13,6,0,6,1,6,3,3
761,87,61,0,15,0,16,4,11,3,2
762,88,52,0,10,0,16,2,24,1,3
763,113,82,0,10,0,4,2,6,2,3
764,85,56,0,15,0,33,1,14,5,2
765,106,77,0,10,0,4,2,4,2,3
766,168,61,4,9,0,5,1,51,4,3
767,87,54,0,15,0,4,1,19,10,3
768,98,73,11,8,0,4,1,6,4,3
769,88,74,5,9,0,7,1,0,5,3
770,93,68,12,13,0,9,1,6,3,3
771,87,67,8,14,0,6,1,6,2,3
772,88,68,0,13,1,3,3,3,4,3
773,113,88,19,11,0,2,1,0,2,3
774,100,77,10,16,0,7,1,7,2,3
775,89,61,13,15,0,66,3,8,1,3
776,174,128,3,16,0,8,6,17,4,6
777,100,85,1,15,0,9,1,0,3,3
778,128,100,9,13,0,8,1,7,3,2
779,171,137,3,16,0,8,3,7,4,6
780,99,37,0,9,0,81,1,29,2,4
781,129,83,0,13,0,13,2,27,2,3
782,120,39,2,7,0,4,1,44,4,3
783,111,63,0,7,0,8,4,31,1,2
784,94,74,11,8,0,13,1,2,3,3
785,98,40,0,12,0,2,2,24,2,6
786,105,78,6,17,0,10,3,10,1,3
787,191,69,1,7,0,4,1,62,4,3
788,106,78,9,14,0,6,2,8,6,3
789,110,83,2,9,0,11,2,3,3,5
790,92,61,6,14,0,12,2,14,6,3
791,107,50,1,13,0,13,1,28,6,3
792,108,87,11,8,0,13,1,3,3,3
793,88,61,8,10,0,59,1,12,2,3
794,84,64,5,15,0,4,1,8,3,3
795,95,60,6,9,0,5,1,17,3,3
796,105,82,5,15,0,4,1,8,4,3
797,109,83,10,10,0,2,2,7,4,3
798,111,76,2,15,0,16,2,11,3,2
799,90,73,3,14,0,6,2,2,3,3
800,87,49,0,15,0,4,1,24,10,3
801,183,59,2,7,0,4,1,66,4,3
802,115,76,9,9,0,5,1,18,3,3
803,91,67,6,10,0,4,2,9,2,3
804,88,72,10,12,0,3,1,0,2,3
805,104,67,12,12,0,84,2,19,1,3
806,95,80,4,12,0,7,3,0,5,6
807,117,69,0,13,0,3,2,15,2,3
808,173,117,0,12,0,7,17,30,2,3
809,90,68,7,12,0,67,1,8,3,3
810,96,70,4,11,1,1,4,7,1,3
811,149,108,6,17,0,14,3,16,1,3
812,105,76,12,15,0,4,1,8,5,3
813,86,41,4,10,0,5,1,32,5,3
814,99,72,9,6,0,4,1,9,5,2
815,95,71,11,6,0,6,1,6,3,3
816,88,61,0,12,0,6,2,10,3,3
817,84,61,0,12,0,6,2,8,3,3
818,131,104,6,15,0,4,1,10,2,3
819,101,76,11,8,0,4,1,6,4,3
820,95,78,4,9,0,2,2,1,7,5
821,83,36,0,14,0,4,1,22,4,2
822,87,52,0,15,0,4,1,21,10,3
823,102,81,8,13,0,9,1,6,3,3
824,92,43,3,6,0,2,1,18,4,2
825,98,73,7,17,0,9,1,11,3,3
826,110,82,12,10,0,11,1,8,2,3
827,111,82,0,18,0,2,2,7,10,3
828,92,62,11,7,0,4,1,10,5,3
829,90,38,2,10,0,3,1,39,6,3
830,89,70,7,6,0,7,1,4,4,3
831,172,133,3,16,0,8,4,11,4,6
832,88,66,7,9,0,19,1,7,4,3
833,97,82,8,12,0,6,2,0,2,3
834,97,69,0,7,0,4,1,7,3,2
835,89,58,12,14,0,4,1,10,5,3
836,85,72,4,14,0,13,2,0,3,6
837,115,44,2,7,0,4,1,37,4,3
838,86,61,10,12,0,66,1,10,1,3
839,111,67,0,7,0,4,1,15,3,2
840,174,111,0,12,0,7,17,37,2,3
841,86,46,1,14,1,4,2,15,4,3
842,91,77,5,13,0,16,2,0,4,3
843,85,49,1,15,0,7,2,19,3,2
844,86,71,9,12,0,3,1,0,2,3
845,88,61,13,11,0,69,2,8,1,2
846,101,77,6,15,0,4,1,8,4,3
847,93,77,7,17,0,7,1,0,5,3
848,84,38,2,10,0,3,1,33,6,3
849,100,77,9,10,0,82,2,8,1,2
850,151,119,9,11,0,14,2,8,9,3
851,94,76,11,12,0,6,2,0,2,3
852,136,73,0,13,0,3,2,24,2,3
853,85,63,14,13,0,63,1,2,2,4
854,111,79,13,15,0,4,1,10,5,3
855,113,74,7,10,0,7,2,13,2,2
856,91,50,3,12,0,6,1,28,6,3
857,87,55,0,15,0,4,1,18,10,3
858,106,73,7,10,0,7,2,9,2,2
859,84,62,0,10,0,7,1,6,4,2
860,91,75,6,11,0,2,1,0,6,3
861,144,60,1,14,0,4,1,36,2,3
862,270,86,11,9,0,5,1,89,4,3
863,120,92,16,13,0,4,1,5,3,3
864,83,62,1,10,0,12,2,9,3,3
865,109,79,17,13,0,16,2,6,2,2
866,91,34,0,9,0,4,1,29,2,2
867,103,76,8,10,0,8,1,10,2,3
868,114,98,7,15,0,14,2,0,4,6
869,84,46,1,13,0,8,1,15,3,3
870,90,58,8,14,0,7,1,15,5,3
871,98,74,11,7,0,8,1,6,3,3
872,121,94,14,6,0,6,1,6,3,3
873,95,73,0,13,0,10,2,6,3,6
874,323,103,9,9,0,5,1,109,4,3
875,103,83,4,15,0,16,3,3,6,6
876,115,95,11,17,0,7,1,0,5,3
877,87,52,0,15,0,4,1,21,10,3
878,99,82,10,11,0,37,1,0,3,3
879,120,101,10,15,0,14,2,0,4,6
880,135,82,0,12,0,7,9,35,2,3
881,109,90,6,9,0,2,2,1,7,5
882,87,52,0,15,0,4,1,21,10,3
883,89,64,0,12,0,9,3,5,1,3
884,94,66,10,17,0,4,3,9,3,6
885,163,105,0,12,0,7,14,35,2,3
886,115,90,13,20,0,87,1,7,1,3
887,101,61,0,13,0,3,2,13,2,3
888,68,52,0,23,0,9,6,3,4,3
889,136,54,0,9,0,3,1,38,3,2
890,110,66,0,7,0,4,1,15,3,2
891,168,54,4,9,0,5,1,58,4,3
892,108,80,0,10,0,4,2,3,2,3
893,99,76,9,8,0,4,1,6,4,3
894,97,70,10,13,0,4,1,8,5,3
895,107,77,0,10,0,4,2,5,2,3
896,86,59,2,10,0,28,3,13,1,2
897,87,63,0,9,0,3,3,7,3,3
898,92,78,5,15,0,12,2,0,4,6
899,105,82,7,14,0,13,1,7,5,3
900,214,180,25,9,0,5,1,0,5,3
901,107,79,15,6,0,6,1,6,3,3
902,88,75,0,10,0,8,2,0,5,3
903,260,93,7,13,0,4,1,82,6,3
904,83,68,6,11,0,5,1,0,4,3
905,93,49,0,10,0,13,2,31,1,2
906,110,80,0,16,1,9,3,6,2,3
907,64,55,1,0,0,12,2,1,5,-1
908,122,92,13,14,0,4,1,8,5,3
909,94,75,8,10,0,6,2,4,2,2
910,89,70,10,8,0,13,1,2,3,3
911,99,78,0,13,0,6,2,6,6,2
912,101,66,13,15,0,19,3,14,2,6
913,88,67,6,17,0,9,1,8,3,3
914,116,74,13,14,0,5,1,20,5,3
915,94,78,6,10,1,10,3,0,4,6
916,90,71,13,17,0,65,2,0,1,3
917,89,66,13,15,0,66,2,4,1,3
918,93,71,5,11,0,21,1,9,4,3
919,114,84,13,14,0,4,1,8,5,3
920,99,73,7,10,0,4,1,8,5,3
921,72,46,1,11,0,11,4,10,4,6
922,86,69,11,17,0,61,2,0,1,3
923,331,112,10,9,0,4,1,105,4,3
924,92,71,8,12,0,71,1,7,2,3
925,91,65,5,14,0,10,2,10,6,3
926,92,64,1,11,0,7,2,13,1,3
927,85,52,0,9,0,9,2,17,1,3
928,88,51,12,9,0,6,2,18,2,2
929,147,122,0,13,0,10,2,6,3,6
930,74,60,1,21,0,9,3,2,5,6
931,100,76,2,11,0,5,2,5,1,3
932,125,90,14,17,0,4,1,12,5,3
933,93,72,0,21,1,4,4,5,6,3
934,85,69,3,17,0,10,3,2,1,3
935,64,50,4,14,0,8,1,4,2,3
936,81,68,6,23,1,49,2,0,2,3
937,67,22,0,14,0,3,3,33,5,3
938,95,78,11,14,0,72,1,0,2,3
939,88,65,14,15,0,65,2,3,1,3
940,85,58,10,10,0,7,1,11,2,3
941,119,98,12,17,0,7,1,0,5,3
942,87,66,7,10,0,6,1,6,4,3
943,113,82,0,10,0,4,2,6,2,3
944,94,72,6,15,0,8,1,8,2,3
945,149,93,0,12,0,7,12,35,2,3
946,107,75,7,15,0,10,1,15,2,3
947,123,95,5,13,0,11,1,8,3,2
948,114,64,0,11,0,6,1,19,2,2
949,109,85,6,10,0,10,4,3,6,2
950,87,61,0,12,0,6,2,10,3,3
951,90,64,0,13,0,6,2,7,14,6
952,96,59,0,17,1,3,3,24,7,3
953,64,36,0,10,0,0,2,18,1,3
954,103,80,11,6,0,7,1,4,4,3
955,186,143,0,17,0,11,2,9,1,3
956,100,80,14,17,0,75,2,0,1,3
957,146,105,18,11,0,4,1,14,5,3
958,84,64,3,15,0,4,1,7,4,3
959,129,83,0,13,0,13,2,27,2,3
960,89,77,2,13,0,2,2,0,5,2
961,107,41,8,13,0,4,1,50,4,3
962,107,93,0,28,1,5,4,0,7,3
963,128,43,1,13,0,5,1,44,3,3
964,93,71,6,14,0,13,2,8,3,3
965,85,62,8,11,0,66,1,10,1,3
966,87,71,7,11,0,2,1,0,5,3
967,129,54,2,9,0,5,1,33,4,3
968,90,64,11,13,0,8,3,7,2,6
969,88,65,9,8,0,4,1,6,4,3
970,142,118,1,15,0,9,1,2,3,3
971,120,91,12,14,0,4,1,8,5,3
972,84,59,7,10,0,5,2,8,5,3
973,99,42,0,12,0,3,1,26,2,2
974,160,59,6,9,0,17,1,49,3,3
975,170,60,2,7,0,4,2,57,4,3
976,186,148,3,16,0,8,4,9,4,6
977,56,45,1,0,0,10,5,0,4,-1
978,85,66,9,14,0,62,1,4,2,3
979,103,64,0,13,0,3,2,12,2,3
980,83,61,9,10,0,6,1,7,2,3
981,214,160,7,15,0,16,2,21,3,2
982,112,82,0,10,0,4,2,5,2,3
983,100,78,10,6,0,7,1,4,4,3
984,117,74,4,15,0,7,2,15,3,2
985,103,65,14,9,0,5,2,17,2,2
986,158,98,1,15,0,7,2,28,3,2
987,163,128,18,11,0,7,2,5,4,3
988,115,91,7,6,0,8,1,8,5,2
989,90,71,13,17,0,65,2,0,1,3
990,121,89,13,15,0,4,1,10,5,3
991,109,81,16,13,0,12,2,5,2,2
992,83,65,0,10,0,7,1,4,5,3
993,97,68,11,13,0,4,1,9,5,3
994,72,30,0,9,0,54,1,18,2,4
995,85,62,6,6,0,8,1,8,5,2
996,129,83,0,13,0,13,2,27,2,3
997,280,116,1,11,0,4,2,85,1,3
998,103,82,12,8,0,13,1,2,3,3
999,79,61,2,20,1,13,3,3,5,9
1000,102,76,8,10,0,16,1,9,2,3
1001,124,74,0,12,0,7,10,31,2,3
1002,52,44,2,0,0,6,3,0,3,-1
1003,116,45,2,9,0,5,1,33,4,3
1004,169,68,4,9,0,17,1,47,3,3
1005,96,73,10,10,0,7,1,7,2,3
1006,104,77,11,14,0,5,1,8,4,3
1007,106,79,15,11,0,87,2,6,1,2
1008,103,66,15,15,0,15,3,14,2,6
1009,84,70,6,17,0,7,1,0,4,3
1010,95,80,3,21,0,66,1,1,1,3
1011,99,52,8,10,0,5,1,30,5,3
1012,115,87,15,7,0,8,1,6,3,3
1013,105,72,7,10,0,7,2,9,2,2
1014,88,59,10,12,0,4,1,10,5,3
1015,110,81,16,12,0,7,1,7,2,3
1016,85,35,0,9,0,3,1,23,3,2
1017,154,130,12,6,0,2,1,1,7,2
1018,245,92,7,9,0,5,1,72,4,3
1019,143,90,0,14,0,5,2,34,1,3
1020,89,66,0,14,1,3,3,6,4,3
1021,81,32,0,9,0,63,1,22,2,4
1022,87,56,10,13,0,8,1,13,4,3
1023,96,65,13,15,0,18,3,10,2,6
1024,72,36,0,12,1,7,3,25,5,2
1025,104,76,9,14,0,6,2,11,3,3
1026,84,56,10,12,0,64,1,13,1,3
1027,92,74,10,12,0,72,2,2,1,2
1028,92,74,10,12,0,72,2,2,1,2
1029,231,68,6,9,0,5,1,85,4,3
1030,121,52,1,13,0,8,1,34,6,3
1031,104,78,11,7,0,8,1,8,3,3
1032,95,78,11,8,0,5,1,0,2,3
1033,107,77,0,10,0,4,2,5,2,3
1034,83,71,4,16,0,8,1,0,4,3
1035,99,66,14,12,0,66,1,12,2,3
1036,107,71,11,11,0,4,2,15,5,5
1037,115,93,10,6,0,7,1,4,4,3
1038,140,88,0,13,0,7,5,28,2,3
1039,163,64,3,7,0,4,1,52,4,3
1040,103,80,5,14,0,4,1,8,4,3
1041,99,73,6,14,0,4,2,8,7,3
1042,111,63,0,7,0,8,4,31,1,2
1043,93,67,14,11,0,74,2,6,1,2
1044,93,63,9,8,0,7,1,13,4,2
1045,115,81,13,14,0,10,1,11,6,3
1046,99,76,5,15,0,4,1,8,4,3
1047,93,60,2,10,0,7,1,14,5,2
1048,105,81,11,13,0,9,1,6,3,3
1049,404,126,13,9,0,5,1,137,4,3
1050,94,69,12,6,0,6,1,6,3,3
1051,92,75,1,13,0,6,2,0,1,3
1052,155,119,2,15,0,9,2,8,3,3
1053,89,76,2,12,0,22,3,0,5,6
1054,133,81,0,12,0,7,9,34,2,3
1055,119,82,8,10,0,7,2,10,2,2
1056,137,108,12,11,0,7,2,5,4,3
1057,99,69,7,11,0,4,1,14,5,3
1058,103,79,10,12,0,10,1,7,3,3
1059,95,74,3,14,0,5,2,6,4,3
1060,86,41,4,10,0,5,1,32,5,3
1061,158,104,0,12,0,7,13,32,2,3
1062,181,56,0,9,0,4,1,66,2,2
1063,150,84,0,12,0,7,12,45,2,3
1064,108,89,11,8,0,13,1,1,3,3
1065,135,84,0,13,0,7,5,28,2,3
1066,87,65,8,12,0,10,1,7,3,3
1067,89,37,0,9,0,0,1,24,1,2
1068,88,65,0,15,0,7,2,9,3,2
1069,114,86,6,17,0,10,3,11,1,3
1070,102,85,10,12,0,6,2,0,2,3
1071,112,94,9,15,0,14,2,0,4,6
1072,99,81,8,11,0,2,1,0,6,3
1073,107,89,9,15,0,9,2,0,4,6
1074,106,81,10,10,0,11,1,7,2,3
1075,94,67,13,7,0,7,1,8,2,3
1076,114,87,10,14,0,4,1,8,5,3
1077,114,76,1,11,0,5,3,18,1,3
1078,84,44,1,13,0,8,1,17,3,3
1079,87,52,0,15,0,4,1,21,10,3
1080,161,97,0,12,0,7,15,40,2,3
1081,153,118,11,15,0,9,1,11,4,3
1082,87,66,8,10,0,19,1,7,2,3
1083,90,68,7,14,0,4,1,6,5,3
1084,114,90,6,15,0,9,1,6,3,3
1085,87,62,6,12,0,7,1,10,5,3
1086,201,71,6,9,0,5,1,62,4,3
1087,95,74,12,8,0,2,1,2,3,3
1088,83,39,0,14,0,4,1,19,5,2
1089,139,113,0,13,0,10,2,6,3,6
1090,88,74,3,12,0,8,1,1,5,3
1091,87,67,4,10,0,7,1,4,6,3
1092,99,76,3,25,1,10,6,4,5,3
1093,115,85,17,7,0,8,1,6,3,3
1094,98,77,0,9,0,5,1,7,2,2
1095,123,96,3,9,0,9,2,3,2,5
1096,121,90,14,14,0,4,1,8,5,3
1097,85,52,8,14,0,7,1,16,5,3
1098,87,54,0,15,0,4,1,19,10,3
1099,94,57,10,15,0,71,2,15,1,3
1100,167,132,0,14,0,18,2,23,1,3
1101,112,76,13,8,0,7,1,15,4,2
1102,141,91,0,13,2,4,3,25,3,3
1103,85,66,4,11,0,3,2,3,5,2
1104,118,49,1,9,0,5,1,31,3,3
1105,94,45,1,13,0,8,1,22,4,3
1106,85,71,6,12,0,8,1,0,4,3
1107,91,51,2,9,0,8,3,19,2,2
1108,136,95,2,15,0,16,2,12,3,2
1109,101,74,1,15,0,3,2,5,3,2
1110,107,77,0,10,0,4,2,5,2,3
1111,106,34,2,7,0,4,2,40,4,3
1112,108,67,15,9,0,18,2,19,2,2
1113,119,82,8,10,0,7,2,12,2,2
1114,129,83,0,13,0,13,2,27,2,3
1115,87,70,6,9,0,2,2,1,5,5
1116,146,93,1,15,0,7,2,23,3,2
1117,109,82,12,14,0,4,1,7,4,3
1118,163,97,2,23,1,9,2,49,3,3
1119,107,52,8,13,0,4,1,39,4,3
1120,72,36,0,14,1,8,3,26,4,3
1121,112,82,0,10,0,4,2,5,2,3
1122,87,52,0,15,0,4,1,21,10,3
1123,93,73,4,12,0,73,2,6,1,2
1124,127,98,12,14,0,4,1,8,5,3
1125,85,68,4,6,0,2,2,2,6,2
1126,149,124,12,9,0,2,2,1,7,5
1127,88,57,11,12,0,68,2,14,1,3
1128,87,52,0,15,0,4,1,21,10,3
1129,90,72,12,17,0,65,2,0,1,3
1130,495,161,12,9,0,5,1,164,4,3
1131,85,52,0,9,0,9,2,17,1,3
1132,87,54,0,15,0,4,1,19,10,3
1133,95,69,8,10,0,9,1,8,4,2
1134,85,66,6,15,0,9,1,6,3,3
1135,104,70,0,15,0,16,5,15,3,2
1136,98,68,11,6,0,7,1,11,4,3
1137,103,79,7,11,0,7,2,5,4,3
1138,85,59,0,15,0,33,1,11,5,2
1139,83,58,9,10,0,65,2,10,1,2
1140,122,93,12,11,0,7,2,5,4,3
1141,80,55,2,15,0,10,2,10,5,3
1142,63,22,0,9,0,45,1,20,2,4
1143,100,62,12,9,0,7,2,19,2,2
1144,122,93,13,10,0,5,1,7,2,3
1145,262,118,1,11,0,4,2,71,1,3
1146,141,92,0,12,0,7,10,30,2,3
1147,90,28,0,9,0,72,1,32,2,4
1148,99,32,0,9,0,81,1,34,2,4
1149,110,83,8,12,0,11,1,10,5,3
1150,98,81,1,12,1,4,1,1,3,3
1151,113,92,8,9,0,2,2,1,7,5
1152,101,76,7,12,0,8,1,8,6,3
1153,87,54,0,15,0,4,1,19,10,3
1154,92,70,0,6,0,2,1,1,3,2
1155,112,78,11,11,0,4,1,14,5,3
1156,105,77,0,11,0,11,1,12,2,2
1157,84,69,8,11,0,32,1,0,3,3
1158,99,62,0,15,0,7,13,17,3,2
1159,105,81,6,15,0,4,1,8,4,3
1160,106,55,2,18,1,9,3,41,2,2
1161,184,141,0,17,0,11,2,9,1,3
1162,127,92,13,18,0,16,4,10,5,6
1163,133,82,0,12,0,7,11,31,2,3
1164,83,61,8,12,0,62,1,8,2,3
1165,90,64,8,8,0,4,1,10,4,3
1166,208,56,0,9,0,4,1,84,2,2
1167,85,65,4,10,0,6,1,4,6,3
1168,83,70,3,14,0,13,2,0,4,6
1169,136,73,0,13,0,3,2,24,2,3
1170,90,71,13,17,0,65,2,0,1,3
1171,85,64,3,7,0,5,1,11,3,2
1172,97,71,9,14,0,4,1,8,5,3
1173,91,71,0,18,0,11,3,4,7,3
1174,128,86,11,10,0,27,1,16,1,2
1175,83,67,7,9,0,7,1,0,5,3
1176,139,90,1,9,0,8,4,19,2,2
1177,129,83,0,13,0,13,2,27,2,3
1178,103,74,10,12,0,8,1,10,5,3
1179,137,106,3,11,0,4,2,7,1,3
1180,85,61,5,6,0,8,1,12,3,2
1181,73,59,2,21,0,9,3,1,5,6
1182,144,90,0,12,0,7,11,34,2,3
1183,77,31,0,17,0,14,3,34,6,3
1184,309,126,1,11,0,4,2,95,1,3
1185,108,82,13,13,0,8,2,6,2,2
1186,94,54,2,15,0,7,2,21,3,2
1187,125,101,12,17,0,7,1,4,4,3
1188,84,63,1,10,0,7,2,9,4,2
1189,172,82,0,9,0,4,1,34,2,2
1190,97,66,4,13,0,16,2,17,3,3
1191,96,60,0,11,0,10,2,13,3,3
1192,99,37,0,9,0,81,1,29,2,4
1193,105,79,9,17,0,4,1,8,5,3
1194,93,69,10,10,0,6,2,7,2,2
1195,105,77,5,10,0,5,4,4,10,3
1196,111,67,17,9,0,8,2,20,2,2
1197,106,86,9,20,0,78,1,6,1,3
1198,84,64,11,15,0,61,2,3,1,3
1199,275,89,9,9,0,5,1,91,4,3
1200,107,78,0,10,0,4,2,4,2,3
1201,127,109,8,12,0,7,2,0,5,6
1202,81,66,1,21,0,9,3,3,5,6
1203,89,41,2,10,0,3,1,35,6,3
1204,92,71,0,9,0,5,1,7,2,2
1205,90,66,10,10,0,6,1,6,4,3
1206,112,77,4,10,0,7,1,13,5,2
1207,83,60,1,14,1,3,3,6,3,3
1208,95,72,0,12,0,6,3,7,3,3
1209,143,100,18,11,0,4,2,15,5,5
1210,107,63,0,7,0,4,1,15,3,2
1211,87,51,0,15,0,4,1,22,10,3
1212,121,92,10,14,0,8,2,8,6,3
1213,119,81,8,10,0,7,2,13,2,2
1214,153,109,19,11,0,4,2,15,5,5
1215,98,85,0,15,0,9,1,0,3,3
1216,95,69,12,8,0,4,1,6,4,3
1217,86,48,9,11,0,4,2,19,5,5
1218,83,57,9,17,0,4,3,8,3,6
1219,87,52,0,15,0,4,1,21,10,3
1220,123,72,1,15,0,8,3,28,2,6
1221,84,59,8,17,0,4,3,8,3,6
1222,86,66,4,10,0,5,1,4,6,3
1223,93,49,0,10,0,13,2,31,1,2
1224,140,92,0,12,0,7,11,28,2,3
1225,153,61,2,9,0,5,1,42,4,3
1226,99,77,4,15,0,4,1,8,4,3
1227,101,41,1,9,0,6,1,28,3,3
1228,134,81,0,12,0,7,9,35,2,3
1229,85,61,9,11,0,66,1,10,1,3
1230,103,75,10,11,0,65,1,10,4,3
1231,118,91,6,17,0,10,3,10,1,3
1232,96,69,10,11,0,4,1,8,5,3
1233,70,59,0,16,0,46,1,0,1,2
1234,107,59,0,9,0,8,3,24,2,2
1235,92,76,9,11,0,37,1,0,3,3
1236,90,57,0,9,0,9,2,17,1,3
1237,106,82,0,13,0,10,2,6,3,6
1238,85,64,7,12,0,10,1,7,3,3
1239,120,52,1,15,0,4,2,35,5,3
1240,90,57,0,9,0,9,2,17,1,3
1241,106,82,2,6,0,2,1,2,4,2
1242,86,65,8,11,0,7,1,7,2,3
1243,135,59,1,14,1,4,2,36,4,3
1244,100,70,9,10,0,4,1,10,5,3
1245,86,66,11,15,0,63,2,3,1,3
1246,89,54,7,9,0,5,1,16,3,3
1247,94,68,9,14,0,4,1,8,5,3
1248,151,121,1,16,0,8,3,6,4,6
1249,89,71,7,9,0,4,1,0,7,3
1250,108,66,16,9,0,8,2,19,2,2
1251,101,77,11,13,0,9,1,6,3,3
1252,84,64,1,18,1,10,6,3,5,3
1253,111,79,12,15,0,4,1,11,5,3
1254,114,83,16,13,0,16,3,7,2,6
1255,88,65,10,16,0,7,1,7,2,3
